step,reward
0,2254.075978
1,2122.071798
2,2289.05602
3,2097.006636
4,2047.493286
5,2221.551943
6,2186.804834
7,2209.343205
8,2115.296156
9,2079.615924
10,2193.718266
11,2023.684651
12,2120.702685
13,2114.844745
14,2236.773358
15,2125.896715
16,2093.878413
17,2091.373377
18,2142.616796
19,2240.955173
20,2218.319343
21,2226.986111
22,2120.464613
23,2081.351536
24,2097.875571
25,2241.718578
26,2208.109315
27,2135.376254
28,2119.360693
29,1934.582046
30,2156.39398
31,2108.421793
32,2204.359212
33,2078.400492
34,2195.672185
35,2104.661867
36,2080.314042
37,2080.051823
38,2095.488616
39,2169.676166
40,1952.389562
41,2302.227846
42,2212.154862
43,2214.292786
44,2099.762433
45,2197.260157
46,2294.881308
47,2094.638521
48,2011.189221
49,2071.899726
50,2155.747112
51,2122.141254
52,2121.36334
53,2113.324402
54,2180.20742
55,2096.10529
56,2094.418535
57,2129.081038
58,2234.158872
59,2212.393019
60,2076.108713
61,2100.845184
62,2068.748403
63,2153.679486
64,2143.849491
65,2086.570099
66,2178.562268
67,2186.352967
68,2170.434787
69,2188.917275
70,2217.659662
71,2334.782942
72,2153.324613
73,2102.233486
74,2101.843091
75,2027.929421
76,2108.439144
77,2177.121681
78,2050.02023
79,2257.645173
80,2289.781544
81,2162.818309
82,2076.673993
83,2083.443434
84,2213.554785
85,2266.6178
86,2151.798845
87,2208.921232
88,2252.491313
89,2126.41849
90,2133.293371
91,2085.012547
92,2245.609034
93,2130.989884
94,2107.49503
95,2098.764109
96,2149.121312
97,2264.557347
98,2141.824781
99,2286.640096
100,2165.024632
101,2255.065288
102,2134.691641
103,2353.3438
104,2089.880479
105,2195.582923
106,2202.886532
107,2039.790702
108,2307.124832
109,2188.302044
110,2066.675269
111,2033.923575
112,2073.050651
113,2206.112674
114,2078.397066
115,2240.805661
116,2233.570803
117,1956.945054
118,2089.743185
119,2148.737987
120,2188.339467
121,2105.65199
122,2235.94241
123,2099.52155
124,2134.611648
125,2066.577373
126,2109.287442
127,2173.720157
128,2162.244066
129,2040.791491
130,2114.292066
131,2017.776872
132,2368.267784
133,2111.063781
134,2145.041421
135,2248.816751
136,2204.383876
137,2270.558239
138,2242.064965
139,2201.298044
140,2241.9162
141,2103.337555
142,2016.64426
143,2278.377792
144,2098.842627
145,2025.538977
146,2199.245745
147,2151.095845
148,2202.773505
149,2078.601247
150,2226.696886
151,2247.599179
152,2239.4232
153,2226.252442
154,2232.057044
155,2136.328581
156,2112.918343
157,2268.962328
158,2227.397463
159,2230.191364
160,2101.133142
161,2133.734129
162,2192.42514
163,2286.50477
164,2041.405479
165,2088.843964
166,2301.377955
167,2170.915627
168,2082.545083
169,2191.878068
170,2110.645067
171,2247.900522
172,2188.688265
173,2245.434988
174,2265.560333
175,2241.114233
176,2257.388754
177,2172.168326
178,2118.822143
179,2284.914961
180,2159.552031
181,2228.758907
182,2171.892423
183,2209.31207
184,2081.353858
185,2248.240009
186,2126.488716
187,2299.75411
188,2254.597105
189,2135.757128
