step,reward
178,1603.259015
179,1618.822092
180,1626.922746
181,1621.762904
182,1580.36283
183,1619.157685
184,1529.781091
185,1611.149979
186,1596.670237
187,1629.514367
188,1636.015786
189,1588.149695
190,1591.37142
191,1595.885871
192,1607.838492
193,1592.006248
194,1614.04197
195,1588.411687
196,1605.757241
197,1600.392501
198,1643.784389
199,1659.42053
200,1536.59754
201,1584.09658
202,1512.745948
203,1607.749903
204,1636.785577
205,1624.275793
206,1578.552649
207,1616.757585
208,1576.51042
209,1649.145956
210,1569.050556
211,1584.055525
212,1562.166064
213,1598.682288
214,1606.280309
215,1484.577379
216,1585.733425
217,1559.766255
218,1606.814968
219,1622.585956
220,1540.02417
221,1619.233765
222,1672.967773
223,1699.668858
224,1719.584894
225,1651.547202
226,1627.073129
227,1592.677012
228,1649.378262
229,1615.815562
230,1575.742958
231,1652.890845
232,1630.767302
233,1557.217219
234,1640.152872
235,1520.579242
236,1588.595247
237,1580.27498
238,1536.66426
239,1515.869177
240,1602.879372
241,1586.589358
242,1567.385119
243,1639.486168
244,1501.622059
245,1548.860418
246,1619.330263
247,1579.400996
248,1589.562536
249,1617.783836
250,1659.397802
251,1613.982834
252,1599.410981
253,1608.016098
254,1526.275844
255,1589.643185
256,1718.692465
257,1641.700588
258,1608.265037
259,1575.939797
260,1650.111234
261,1589.427675
262,1563.02351
263,1623.270744
264,1668.897944
265,1687.108889
266,1583.707005
267,1582.578346
268,1651.569932
269,1581.525378
270,1568.61419
271,1645.359916
272,1570.579842
273,1583.169426
274,1644.586991
275,1561.482601
276,1601.942596
277,1501.940764
278,1645.03778
279,1633.696882
280,1611.210693
281,1584.695028
282,1574.089829
283,1566.772873
284,1572.834515
285,1605.612954
286,1592.631364
287,1698.928012
288,1685.260566
289,1607.412798
290,1614.910553
291,1556.444014
292,1618.376687
293,1637.957492
294,1609.411871
295,1502.120615
296,1571.851455
297,1645.813004
298,1589.429904
299,1654.032742
300,1635.167086
301,1608.888231
302,1570.59481
303,1596.679442
304,1574.889919
305,1671.05683
306,1699.193236
307,1587.204641
308,1552.351393
309,1631.70113
310,1639.828252
311,1597.635103
312,1652.244979
313,1554.928122
314,1579.214331
315,1578.136249
316,1694.099098
317,1493.145068
318,1622.870915
319,1568.264604
320,1620.648465
321,1675.123224
322,1565.37869
323,1608.874483
324,1608.141184
325,1577.739195
326,1675.535288
327,1592.099485
328,1566.117421
329,1627.941965
330,1512.471002
331,1588.954191
332,1666.203577
333,1614.141789
334,1630.82636
335,1595.333046
336,1573.847456
337,1614.119158
338,1584.384828
339,1628.907115
340,1589.093196
341,1580.422864
342,1635.715709
343,1644.689196
344,1728.309976
345,1590.792624
346,1656.21058
347,1646.080435
348,1613.035524
349,1547.546118
350,1616.440677
351,1673.434573
352,1625.335114
353,1599.72385
354,1691.503189
355,1593.983706
356,1646.196055
357,1531.962294
358,1646.517934
359,1592.973551
360,1542.056744
361,1563.950182
362,1629.894664
363,1678.901561
364,1542.931178
365,1555.048587
366,1661.073075
367,1547.419418
368,1594.473483
369,1601.596007
370,1666.99749
371,1605.767326
372,1654.731369
373,1566.511891
374,1548.93887
375,1561.926051
376,1586.223011
377,1683.059481
378,1598.531311
379,1578.745668
380,1628.113312
381,1553.023673
382,1588.026473
383,1632.674502
384,1652.367221
385,1584.88238
386,1560.897976
387,1641.054854
388,1621.760962
389,1629.875223
390,1601.527579
391,1643.417273
392,1636.945052
393,1721.153498
394,1617.583628
395,1602.931637
396,1600.41996
397,1639.463238
398,1554.210215
399,1673.722475
400,1595.086875
401,1636.937248
402,1676.791705
403,1674.07423
404,1596.347945
405,1611.201508
406,1588.094556
407,1564.799232
408,1603.832401
409,1687.499047
410,1649.597396
411,1624.477718
412,1590.155747
413,1647.224723
414,1661.203876
415,1621.581364
416,1610.541815
417,1636.348765
418,1658.096391
419,1622.808722
420,1638.429557
421,1662.828498
422,1642.013614
423,1638.590917
424,1699.132853
425,1599.063013
426,1559.802238
427,1647.127814
428,1583.088387
429,1671.504471
430,1644.153166
431,1621.776176
432,1580.255483
433,1720.625971
434,1611.788784
435,1635.137393
436,1653.373941
437,1633.863497
438,1621.811883
439,1593.249275
440,1575.155117
441,1673.979175
442,1666.327762
443,1604.879691
444,1667.614833
445,1666.658624
446,1694.882955
447,1639.846919
448,1637.608954
449,1635.679605
450,1653.906842
451,1644.743288
452,1708.41113
453,1659.152364
454,1602.653445
455,1611.367952
456,1624.561723
457,1604.626901
458,1650.736795
459,1655.682056
460,1573.685005
461,1667.322067
462,1665.48306
463,1681.393841
464,1651.536133
465,1699.118716
466,1595.992467
467,1673.637417
468,1590.340158
469,1727.619277
470,1581.176289
471,1658.022707
472,1619.976215
473,1609.405711
474,1650.640704
475,1603.157414
476,1614.739389
477,1630.124907
478,1579.129196
479,1621.610411
480,1597.413598
481,1703.692536
482,1639.04924
483,1634.138674
484,1621.472315
485,1639.567953
486,1624.503745
487,1666.349421
488,1600.100809
489,1671.354118
490,1665.798799
491,1617.804435
492,1572.634143
493,1622.219318
494,1688.050112
495,1659.074703
496,1616.494952
497,1573.589025
498,1603.941523
499,1585.924603
500,1589.205707
501,1673.53024
502,1593.276898
503,1636.089707
504,1678.5255
505,1731.382987
506,1592.592852
507,1641.158343
508,1583.936752
509,1656.865463
510,1654.793611
511,1621.968996
512,1701.479108
513,1668.922107
514,1664.066202
515,1621.60341
516,1668.984584
517,1635.262249
518,1637.187722
519,1650.799772
520,1631.859543
521,1659.255612
522,1705.130987
523,1568.691762
524,1650.299266
525,1625.409544
526,1696.887135
527,1605.657971
528,1565.947631
529,1616.031531
530,1647.767995
531,1640.875974
532,1672.367725
533,1661.681934
534,1657.501683
535,1605.365101
536,1612.474185
537,1622.033415
538,1657.005386
539,1640.458298
540,1558.945774
541,1572.179983
542,1659.389186
543,1675.905991
544,1629.014596
545,1573.99574
546,1651.509776
547,1657.667349
548,1605.32483
549,1551.474406
550,1688.762764
551,1583.593337
552,1698.0101
553,1685.536047
554,1587.054185
555,1676.691515
556,1593.702649
557,1673.312007
558,1594.913603
559,1599.351297
560,1636.328572
561,1588.149412
562,1702.939393
563,1702.523151
564,1641.34329
565,1519.54677
566,1690.500836
567,1575.071215
568,1624.85795
569,1558.765186
570,1608.929201
571,1601.439431
572,1705.089919
573,1659.15592
574,1650.576801
575,1694.813318
576,1705.212208
577,1668.595207
578,1699.575445
579,1591.167472
580,1669.143538
581,1643.428526
582,1622.532132
583,1735.251685
584,1617.906482
585,1705.897478
586,1635.860403
587,1652.785097
588,1620.648445
589,1599.215546
590,1623.660454
591,1636.451354
592,1614.850182
593,1537.130887
594,1653.943653
595,1583.960111
596,1669.96414
597,1715.560853
598,1617.693301
599,1626.75181
600,1587.974946
601,1650.959574
602,1667.031823
603,1553.995137
604,1642.901078
605,1633.856763
606,1616.319856
607,1698.799891
608,1635.614827
609,1614.184482
610,1668.235533
611,1601.236848
612,1639.694353
613,1647.362829
614,1643.251032
615,1642.975831
616,1667.918066
617,1605.141151
618,1620.615602
619,1623.870719
620,1681.131099
621,1650.940468
622,1606.615967
623,1610.911227
624,1655.091275
625,1707.67493
626,1646.2872
627,1589.022361
628,1545.478936
629,1595.84844
630,1660.645701
631,1614.431194
632,1682.66958
633,1655.176858
634,1705.795258
635,1655.324381
636,1632.826187
637,1707.315261
638,1671.669977
639,1640.715282
640,1653.216288
641,1643.965662
642,1626.908259
643,1598.980523
644,1647.45847
645,1637.545137
646,1540.908141
647,1689.508315
648,1579.936911
649,1676.126587
650,1600.610613
651,1635.589289
652,1598.326349
653,1715.982568
654,1623.611914
655,1662.856373
656,1594.645044
657,1591.31352
658,1687.389393
659,1659.353583
660,1692.538823
661,1699.225521
662,1702.562196
663,1619.25776
664,1622.296335
665,1564.972462
666,1648.90535
667,1613.860575
668,1679.227192
669,1623.892638
670,1679.088177
671,1646.117053
672,1606.497666
673,1665.133646
674,1596.207255
675,1672.228354
676,1637.966042
677,1656.44724
678,1586.946868
679,1659.927013
680,1593.051237
681,1622.088063
682,1649.104429
683,1723.235124
684,1654.217829
685,1623.014738
686,-9057.155432
687,1638.459314
688,1669.300277
689,1649.360967
690,1676.946242
691,1615.764791
692,1699.177285
693,1626.938756
694,1692.468766
695,1649.007325
696,1635.690423
697,1683.017858
698,1645.487607
699,1675.635165
700,1663.089936
701,1635.325494
702,1683.002197
703,1649.939064
704,1571.786622
705,1676.246385
706,1594.832571
707,1674.113516
708,1589.907642
709,1630.1858
710,1730.188929
711,1581.503933
712,1656.925029
713,1642.836596
714,1737.229109
715,1663.434476
716,1686.004017
717,1641.02974
718,1663.338944
719,1603.218083
720,1657.864297
721,1618.579267
722,1647.412447
723,1675.110972
724,1629.101756
725,1594.4098
726,1641.542451
727,1587.376681
728,1627.701399
729,1624.564586
730,1698.852417
731,1629.354184
732,1589.908901
733,1659.551153
734,1678.075221
735,1640.121325
736,1612.530038
737,1694.09162
738,1624.416006
739,1674.122507
740,1695.921223
741,1647.916857
742,1689.306119
743,1732.980787
744,1709.988363
745,1589.148841
746,1657.966515
747,1687.55237
748,1651.874465
749,1714.364892
750,1661.638412
751,1633.655058
752,1637.128012
753,1646.326711
754,1742.74796
755,1718.069989
756,1684.894031
757,1667.258412
758,1631.15732
759,1601.01902
760,1743.20233
761,1648.211902
762,1554.017399
763,1664.892378
764,1652.112204
765,1625.604177
766,1666.592129
767,1630.790215
768,1657.080944
769,1741.569158
770,1672.385793
771,1666.265642
772,1658.704988
773,1636.299207
774,1671.81597
775,1740.017969
776,1685.514422
777,1661.638507
778,1589.332163
779,1614.90407
780,1657.995058
781,1727.531668
782,1660.125584
783,1608.263844
784,1677.351322
785,1666.892033
786,1622.580715
787,1661.852846
788,1683.740652
789,1689.125423
790,1675.846593
791,1681.657863
792,1682.467547
793,1612.819315
794,1630.293804
795,1625.998065
796,1649.053463
797,1592.570509
798,1639.065034
799,1693.033591
800,1692.739134
801,1645.16318
802,1668.535925
803,1653.313154
804,1661.923587
805,1651.238029
806,1641.968457
807,1655.919908
808,1651.03184
809,1666.19103
810,1637.831826
811,1625.628431
812,1683.674468
813,1625.067883
814,1595.050468
815,1629.731996
816,1692.070885
817,1637.568132
818,1643.739372
819,1665.646187
820,1611.761798
821,1667.123709
822,1626.749771
823,1713.520487
824,1620.527612
825,1707.419331
826,1741.798272
827,1633.504544
828,1686.408859
829,1655.117476
830,1626.240137
831,1651.263306
832,1651.534661
833,1694.446941
834,1599.790882
835,1634.252032
836,1678.045309
837,1743.761583
838,1748.597108
839,1711.851689
840,1722.702525
841,1696.979775
842,1570.215712
843,1639.413057
844,1601.362431
845,1661.005741
846,1613.080113
847,1698.993388
848,1673.511604
849,1635.03966
850,1604.793729
851,1684.5172
852,1599.936075
853,1652.761838
854,1696.694375
855,1709.923922
856,1717.399629
857,1670.217178
858,1685.969549
859,1667.899657
860,1644.260089
861,1643.961318
862,1734.095905
863,1695.267081
864,1671.788479
865,1699.688094
866,1678.811938
867,1624.243788
868,1708.765958
869,1649.335746
870,1687.032272
871,1680.86845
872,1635.318338
873,1674.020431
874,1669.699077
875,1703.272172
876,1662.087883
877,1694.077038
878,1677.524478
879,1703.242648
880,1655.482749
881,1692.40704
882,1618.021147
883,1629.915522
884,1654.311518
885,1641.053625
886,1658.211825
887,1677.521668
888,1736.230491
889,1650.131088
890,1654.619386
891,1719.695671
892,1744.21888
893,1661.257277
894,1659.709531
895,1633.814522
896,1737.502083
897,1599.336303
898,1635.476609
899,1649.573831
900,1652.376705
901,1698.223646
902,1643.898071
903,1656.695472
904,1711.471516
905,1683.264762
906,1698.577101
907,1676.689491
908,1630.275926
909,1690.31761
910,1575.778658
911,1673.142794
912,1691.23346
913,1724.671904
914,1642.709374
915,1654.431039
916,1659.231626
917,1637.915024
918,1674.308303
919,1697.16687
920,1718.730786
921,1710.596036
922,1661.010002
923,1673.855723
924,1630.72529
925,1629.953304
926,1688.872701
927,1630.567606
928,1580.824265
929,1696.275681
930,1680.213188
931,1679.799489
932,1654.33819
933,1650.225682
934,1637.21427
935,1733.391702
936,1675.977184
937,1677.39902
938,1659.621086
939,1677.655365
940,1721.077115
941,1737.626832
942,1717.68951
943,1630.208522
944,1695.083417
945,1683.882368
946,1682.526874
947,1738.054448
948,1652.794914
949,1648.655781
950,1674.441282
951,1607.224711
952,1699.589591
953,1681.294166
954,1580.202921
955,1670.91443
956,1685.141055
957,1718.443068
958,1687.458069
959,1632.132247
960,1676.924993
961,1717.555613
962,1716.862812
963,1673.912328
964,1613.683315
965,1621.501537
966,1658.440705
967,1601.899772
968,1751.454013
969,1679.243368
970,1716.920077
971,1632.012807
972,1643.080425
973,1677.06776
974,1647.475237
975,1662.605242
976,1597.205686
977,1640.34881
978,1715.309255
979,1753.027031
980,1683.567012
981,1663.983231
982,1640.134226
983,1642.272278
984,1699.443801
985,1683.237349
986,1661.074443
987,1692.614036
988,1679.491229
989,1657.727335
990,1623.042517
991,1645.120066
992,1692.369158
993,1669.593625
994,1696.494504
995,1688.576096
996,1610.584565
997,1682.390372
998,1664.765368
999,1634.174305
1000,1722.599522
1001,1640.386107
1002,1677.043517
1003,1759.490551
1004,1671.908137
1005,1701.987555
1006,1583.6634
1007,1646.351226
1008,1620.803344
1009,1679.629357
1010,1636.24247
1011,1712.48723
1012,1624.413633
1013,1702.30668
1014,1633.35884
1015,1651.649403
1016,1684.825924
1017,1735.47126
1018,1643.020801
1019,1671.182227
1020,1693.51606
1021,1708.387167
1022,1727.400074
1023,1749.11412
1024,1743.268422
1025,1602.496944
1026,1683.807623
1027,1661.779714
1028,1712.406049
1029,1699.424235
1030,1624.710497
1031,1657.74044
1032,1650.103318
1033,1659.836124
1034,1703.921093
1035,1656.404878
1036,1592.615677
1037,1763.667832
1038,1624.615093
1039,1688.99821
1040,1675.326179
1041,1686.346799
1042,1700.407275
1043,1655.077442
1044,1634.873116
1045,1703.213756
1046,1652.229337
1047,1686.588544
1048,1707.206475
1049,1699.084544
1050,1673.220279
1051,1687.45323
1052,1640.480591
1053,1684.10034
1054,1694.255229
1055,1706.295831
1056,1679.066218
1057,1646.775171
1058,1707.518558
1059,1728.382355
1060,1691.45729
1061,1680.64194
1062,1710.909775
1063,1649.238464
1064,1678.602107
1065,1661.505866
1066,1709.031719
1067,1677.294145
1068,1670.434513
1069,1650.278223
1070,1652.321641
1071,1667.676745
1072,1630.212774
1073,1618.476288
1074,1628.946693
1075,1746.146383
1076,1719.820594
1077,1659.224476
1078,1651.345854
1079,1657.430668
1080,1715.733433
1081,1724.882129
1082,1607.526078
1083,1671.081889
1084,1672.685107
1085,1549.529726
1086,1658.51292
1087,1638.314618
1088,1614.601659
1089,1723.337734
1090,1734.709602
1091,1672.57446
1092,1648.993545
1093,1691.570092
1094,1727.876046
1095,1584.742118
1096,1643.045124
1097,1711.857112
1098,1666.742198
1099,1665.648257
1100,1715.958695
1101,1722.932466
1102,1589.4522
1103,1662.316288
1104,1656.036253
1105,1695.793529
1106,1706.272686
1107,1630.343018
1108,1696.09492
1109,1647.181498
1110,1664.899478
1111,1644.436024
1112,1636.145883
1113,1719.717924
1114,1627.690337
1115,1651.801317
1116,1669.767276
1117,1622.664491
1118,1638.971292
1119,1699.056881
1120,1696.561454
1121,1706.068443
1122,1702.737256
1123,1735.504292
1124,1681.726856
1125,1691.913055
1126,1691.460501
1127,1659.977275
1128,1718.886252
1129,1627.722816
1130,1639.958799
1131,1712.901589
1132,1654.580028
1133,1725.627213
1134,1626.140772
1135,1687.48362
1136,1670.832144
1137,1644.697432
1138,1755.769193
1139,1735.354506
1140,1732.15066
1141,1688.943766
1142,1621.081436
1143,1698.628323
1144,1595.626308
1145,1596.325004
1146,1676.727907
1147,1670.957257
1148,1655.38698
1149,1656.40647
1150,1638.765838
1151,1641.142722
1152,1704.380807
1153,1648.99747
1154,1662.682948
1155,1742.003389
1156,1642.304581
1157,1631.913244
1158,1568.441096
1159,1692.836294
1160,1721.720576
1161,1657.572902
1162,1678.646785
1163,1540.472778
1164,1718.917492
1165,1715.371047
1166,1716.2534
1167,1698.160083
1168,1639.969127
1169,1686.205929
1170,1654.276898
1171,1723.535892
1172,1714.351921
1173,1622.714413
1174,1710.716873
1175,1715.941605
1176,1635.743307
1177,1698.971907
1178,1668.145957
1179,1737.247909
1180,1756.722952
1181,1681.478384
1182,1658.418229
1183,1721.462566
1184,1668.997653
1185,1721.395915
1186,1703.183665
1187,1641.561461
1188,1687.657764
1189,1680.636052
1190,1694.508741
1191,1641.623543
1192,1672.088761
1193,1685.210685
1194,1691.495621
1195,1715.564638
1196,1720.075375
1197,1603.244955
1198,1631.111407
1199,1672.789542
1200,1661.437548
1201,1643.699904
1202,1666.653967
1203,1761.212294
1204,1652.383811
1205,1689.98064
1206,1674.654615
1207,1671.043652
1208,1675.50106
1209,1680.054028
1210,1708.855975
1211,1638.108651
1212,1688.199442
1213,1607.165548
1214,1695.979006
1215,1680.413088
1216,1613.893367
1217,1694.498211
1218,1702.648167
1219,1702.720578
1220,1651.613279
1221,1610.601717
1222,1771.503374
1223,1666.946879
1224,1702.845178
1225,1667.033104
1226,1705.387375
1227,1683.380675
1228,1627.633647
1229,1678.647737
1230,1662.788794
1231,1721.13345
1232,1622.749126
1233,1693.213244
1234,1695.719527
1235,1634.321715
1236,1717.265688
1237,1674.289924
1238,1699.162705
1239,1726.231253
1240,1700.027672
1241,1639.086613
1242,1700.750947
1243,1753.275287
1244,1736.297974
1245,1611.914698
1246,1646.097004
1247,1776.270587
1248,1683.74029
1249,1654.848492
1250,1659.163339
1251,1724.393235
1252,1666.040982
1253,1684.282648
1254,1697.129121
1255,1753.089273
1256,1703.816201
1257,1683.934275
1258,1684.115514
1259,1646.309495
1260,1706.132965
1261,1614.731642
1262,1733.164667
1263,1745.166118
1264,1649.395411
1265,1773.844011
1266,1727.11286
1267,1705.838053
1268,1672.202174
1269,1724.62503
1270,1734.77827
1271,1693.763997
1272,1722.425816
1273,1742.255788
1274,1639.6651
1275,1739.341492
1276,1729.757233
1277,1668.059755
1278,1748.546635
1279,1659.386151
1280,1684.761963
1281,1629.568024
1282,1740.169985
1283,1680.277676
1284,1678.05766
1285,1720.07236
1286,1742.904177
1287,1728.600467
1288,1705.753842
1289,1678.029803
1290,1653.251314
1291,1716.129898
1292,1729.261093
1293,1693.658717
1294,1679.896191
1295,1758.12737
1296,1689.16822
1297,1686.419202
1298,1735.99845
1299,1692.811998
1300,1659.370042
1301,1698.914249
1302,1643.783329
1303,1647.526197
1304,1762.79352
1305,1667.081594
1306,1702.767479
1307,1707.97443
1308,1665.998392
1309,1679.539017
1310,1667.985589
1311,1723.647842
1312,1677.240885
1313,1728.069458
1314,1671.303681
1315,1641.433112
1316,1707.569372
1317,1677.656473
1318,1699.99291
1319,1665.671707
1320,1670.250552
1321,1690.906687
1322,1714.332254
1323,1699.315303
1324,1690.688584
1325,1570.552675
1326,1686.88796
1327,1715.38201
1328,1718.55893
1329,1679.657859
1330,1662.138617
1331,1670.518445
1332,1663.95223
1333,1676.17978
1334,1699.464322
1335,1592.494528
1336,1637.097237
1337,1678.905867
1338,1721.677241
1339,1691.706982
1340,1699.630514
1341,1705.508956
1342,1642.857899
1343,1690.434301
1344,1704.763053
1345,1622.723517
1346,1601.973235
1347,1702.858955
1348,1639.33435
1349,1584.098794
1350,1606.359198
1351,1681.10052
1352,1510.395667
1353,1675.805899
1354,1711.35077
1355,1713.914862
1356,1737.234698
1357,1667.776487
1358,1742.91518
1359,1688.163565
1360,1685.357659
1361,1646.581695
1362,1685.842872
1363,1669.342176
1364,1762.411164
1365,1750.916507
1366,1735.78994
1367,1673.086256
1368,1714.724826
1369,1707.202095
1370,1659.872442
1371,1671.52254
1372,1629.972251
1373,1706.878351
1374,1679.190942
1375,1669.417984
1376,1718.69375
1377,1714.701897
1378,1695.627664
1379,1615.719854
1380,1723.654532
1381,1618.880291
1382,1635.476282
1383,1711.593293
1384,1703.054506
1385,1648.511028
1386,1595.889683
1387,1737.931826
1388,1630.525592
1389,1711.135153
1390,1634.83531
1391,1696.476829
1392,1669.929258
1393,1631.121925
1394,1653.849227
1395,1745.112396
1396,1733.13665
1397,1678.101012
1398,1646.862692
1399,1653.461025
1400,1662.187451
1401,1661.109332
1402,1689.103039
1403,1711.390838
1404,1685.186637
1405,1665.928642
1406,1729.307413
1407,1627.511883
1408,1614.514361
1409,1694.146745
1410,1704.027137
1411,1722.001336
1412,1762.800043
1413,1687.276551
1414,1694.683893
1415,1643.058261
1416,1655.583445
1417,1715.412376
1418,1707.282074
1419,1621.715507
1420,1659.006163
1421,1683.654817
1422,1705.438139
1423,1699.47996
1424,1611.517723
1425,1748.438215
1426,1718.244424
1427,1679.240616
1428,1660.826398
1429,1645.18562
1430,1700.475775
1431,1731.814074
1432,1719.266029
1433,1703.497626
1434,1641.648864
1435,1702.403345
1436,1648.529223
1437,1720.914701
1438,1671.654151
1439,1740.440992
1440,1742.109077
1441,1639.637608
1442,1638.857919
1443,1668.349395
1444,1716.569577
1445,1633.411925
1446,1656.706251
1447,1693.712686
1448,1708.598742
1449,1660.378952
1450,1655.02225
1451,1747.789966
1452,1643.433239
1453,1741.675307
1454,1668.365538
1455,1671.63835
1456,1667.887764
1457,1681.614354
1458,1664.215086
1459,1713.642863
1460,1708.84304
1461,1665.36571
1462,1657.338589
1463,1652.546254
1464,1721.174716
1465,1656.773528
1466,1700.037328
1467,1612.999213
1468,1686.746074
1469,1667.810364
1470,1685.737947
1471,1686.027871
1472,1649.106571
1473,1648.69065
1474,1694.323719
1475,1679.510472
1476,1647.761237
1477,1689.187729
1478,1710.605119
1479,1639.194164
1480,1616.927737
1481,1672.123105
1482,1655.61175
1483,1710.317573
1484,1656.496038
1485,1659.682006
1486,1667.417119
1487,1565.157051
1488,1690.799975
1489,1669.124155
1490,1653.27992
1491,1674.565942
1492,1648.578172
1493,1660.729384
1494,1587.426024
1495,1666.404427
1496,1682.897967
1497,1630.820921
1498,1589.694011
1499,1655.572923
1500,1678.651053
1501,1641.15851
1502,1710.751357
1503,1675.544732
1504,1722.121365
1505,1675.448223
1506,1705.344898
1507,1703.884011
1508,1665.056215
1509,1631.942439
1510,1605.166082
1511,1717.759457
1512,1664.156165
1513,1691.960863
1514,1641.10446
1515,1761.236232
1516,1666.063919
1517,1551.796143
1518,1644.421886
1519,1706.242824
1520,1646.452192
1521,1656.037409
1522,1704.834334
1523,1642.87092
1524,1676.145323
1525,1677.865128
1526,1709.11537
1527,1635.342856
1528,1651.247248
1529,1728.549853
1530,1703.218225
1531,1742.177441
1532,1692.992294
1533,1672.489071
1534,1667.151561
1535,1669.216962
1536,1697.478683
1537,1694.122944
1538,1679.73278
1539,1695.518808
1540,1651.896176
1541,1719.102819
1542,1609.984986
1543,1682.220187
1544,1684.718315
1545,1659.992724
1546,1736.11552
1547,1688.169865
1548,1725.209075
1549,1672.234324
1550,1711.446398
1551,1632.803944
1552,1706.796929
1553,1710.302978
1554,1678.579946
1555,1716.265868
1556,1668.875465
1557,1617.362087
1558,1701.430468
1559,1608.287516
1560,1731.57205
1561,1651.355112
1562,1655.888147
1563,1642.368656
1564,1675.88128
1565,1673.470599
1566,1717.739048
1567,1739.138895
1568,1718.78504
1569,1734.422402
1570,1705.439439
1571,1668.588791
1572,1668.350374
1573,1714.941697
1574,1640.669267
1575,1638.124854
1576,1699.003263
1577,1621.615694
1578,1698.277359
1579,1692.525899
1580,1691.493577
1581,1749.954281
1582,1695.037628
1583,1681.564478
1584,1712.051966
1585,1707.753313
1586,1660.699976
1587,1638.192134
1588,1671.7722
1589,1713.759141
1590,1681.826643
1591,1624.953015
1592,1679.093687
1593,1678.808626
1594,1640.857132
1595,1705.526502
1596,1701.846243
1597,1683.512078
1598,1673.032954
1599,1721.802339
1600,1679.415618
1601,1671.77637
1602,1663.303704
1603,1683.850081
1604,1646.392504
1605,1684.584807
1606,1691.955599
1607,1662.857183
1608,1675.350754
1609,1672.844933
1610,1657.940869
1611,1719.380895
1612,1685.054841
1613,1737.341621
1614,1697.047628
1615,1673.320412
1616,1681.485723
1617,1659.350826
1618,1596.344087
1619,1649.660255
1620,1649.378725
1621,1716.006738
1622,1714.237089
1623,1672.797702
1624,1710.547588
1625,1725.92753
1626,1620.822648
1627,1679.454896
1628,1597.367788
1629,1642.2116
1630,1756.988913
1631,1658.279001
1632,1712.749432
1633,1669.691515
1634,1695.619104
1635,1692.511736
1636,1641.733075
1637,1628.363255
1638,1698.4998
1639,1630.428102
1640,1624.965429
1641,1688.776397
1642,1678.850094
1643,1711.834624
1644,1720.563417
1645,1768.493797
1646,1712.678445
1647,1666.837251
1648,1711.732355
1649,1750.425506
1650,1612.717666
1651,1667.629581
1652,1627.129136
1653,1714.05006
1654,1720.041651
1655,1700.093887
1656,1727.736353
1657,1639.693927
1658,1750.975247
1659,1664.19823
1660,1724.861271
1661,1719.911119
1662,1654.233773
1663,1649.395276
1664,1695.471054
