0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.92
18.07
43.8
82.81
126.54
181.81
236.26
289.28
336.29
381.82
428.11
473.93
448.94
545.88
340.54
563.25
394.64
634.69
604.38
657.39
695.77
592.9
576.41
716.3
716.79
535.41
625.02
647.4
638.75
604.26
440.24
224.26
146.01
154.98
156.12
158.92
268.21
221.4
293.17
111.06
272.22
278.77
248.81
140.34
104.48
71.33
40.69
14.86
6.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
