step,reward
978,1872.615307
979,1877.762241
980,1879.474233
981,1820.756947
982,1837.248461
983,1831.485156
984,1864.183414
985,1868.490433
986,1847.212422
987,1843.775814
988,1859.236739
989,1791.064583
990,1803.623453
991,1841.289632
992,1863.156575
993,1854.039695
994,1833.384184
995,1859.489522
996,1784.41773
997,1835.67862
998,1806.583027
999,1793.322417
1000,1875.069676
1001,1802.722655
1002,1831.476028
1003,1906.175371
1004,1794.614602
1005,1883.181133
1006,1788.813157
1007,1834.19597
1008,1841.751034
1009,1879.305933
1010,1816.37506
1011,1870.599194
1012,1795.595752
1013,1858.014052
1014,1847.222254
1015,1805.985281
1016,1880.148305
1017,1920.217231
1018,1781.350053
1019,1861.698987
1020,1860.962297
1021,1853.338996
1022,1869.768304
1023,1865.055172
1024,1903.787231
1025,1777.825283
1026,1853.488058
1027,1838.774035
1028,1875.39872
1029,1899.317999
1030,1805.535436
1031,1774.900232
1032,1825.321185
1033,1807.987026
1034,1874.339076
1035,1889.963143
1036,1769.967853
1037,1912.173835
1038,1811.643222
1039,1824.303933
1040,1833.185635
1041,1782.769524
1042,1860.531491
1043,1817.24581
1044,1831.752922
1045,1879.772088
1046,1848.264815
1047,1848.583021
1048,1854.229386
1049,1880.725202
1050,1827.821836
1051,1916.816017
1052,1800.169368
1053,1823.305287
1054,1833.598381
1055,1856.125073
1056,1850.874947
1057,1803.447046
1058,1890.333904
1059,1922.927131
1060,1859.595973
1061,1858.901813
1062,1882.528526
1063,1853.947922
1064,1820.698749
1065,1814.382074
1066,1866.276433
1067,1829.070581
1068,1824.703387
1069,1726.743652
1070,1830.492
1071,1836.84025
1072,1820.837531
1073,1837.325156
1074,1792.540001
1075,1875.871388
1076,1874.978113
1077,1843.086867
1078,1862.486245
1079,1850.636316
1080,1844.252543
1081,1903.602262
1082,1805.928857
1083,1851.339264
1084,1840.384428
1085,1792.779185
1086,1811.081142
1087,1814.59087
1088,1798.757183
1089,1876.607053
1090,1897.254303
1091,1858.837212
1092,1811.439532
1093,1842.127373
1094,1900.926275
1095,1734.351457
1096,1814.296413
1097,1856.462805
1098,1795.327355
1099,1845.729079
1100,1903.465636
1101,1871.03379
1102,1784.211835
1103,1858.121724
1104,1804.516194
1105,1864.266449
1106,1857.172957
1107,1833.067201
1108,1856.364981
1109,1860.058715
1110,1836.755662
1111,1820.293404
1112,1807.917036
1113,1865.742202
1114,1819.940922
1115,1783.448702
1116,1829.277567
1117,1805.562285
1118,1803.56248
1119,1881.363899
1120,1860.121326
1121,1848.293767
1122,1884.317052
1123,1861.566655
1124,1869.51997
1125,1904.830066
1126,1860.395635
1127,1821.82003
1128,1891.952192
1129,1813.602088
1130,1809.830762
1131,1886.352937
1132,1803.314277
1133,1892.607603
1134,1813.262289
1135,1829.873134
1136,1876.099298
1137,1809.51137
1138,1908.755325
1139,1873.579439
1140,1886.898456
1141,1838.701483
1142,1791.85172
1143,1868.895497
1144,1778.404329
1145,1769.867917
1146,1851.933346
1147,1835.788477
1148,1816.671188
1149,1850.064857
1150,1800.201097
1151,1862.432111
1152,1876.633677
1153,1779.944052
1154,1804.601533
1155,1909.506105
1156,1808.006021
1157,1815.067797
1158,1769.21342
1159,1836.365747
1160,1880.428299
1161,1852.255125
1162,1838.531656
1163,1698.405928
1164,1886.763098
1165,1891.244924
1166,1865.979495
1167,1866.787595
1168,1812.473574
1169,1841.858901
1170,1855.557029
1171,1905.985167
1172,1845.081382
1173,1801.149542
1174,1931.68228
1175,1884.63521
1176,1822.651691
1177,1843.606201
1178,1806.823744
1179,1917.584635
1180,1912.585569
1181,1842.129373
1182,1832.365375
1183,1894.18177
1184,1832.062232
1185,1878.303304
1186,1865.918215
1187,1814.836165
1188,1847.860311
1189,1844.380287
1190,1859.75536
1191,1817.535047
1192,1854.942919
1193,1884.213305
1194,1854.917859
1195,1844.76818
1196,1916.805788
1197,1777.431706
1198,1810.647628
1199,1852.881958
1200,1799.889254
1201,1794.878262
1202,1822.868449
1203,1916.838093
1204,1812.327961
1205,1790.783701
1206,1827.348209
1207,1808.814359
1208,1840.429598
1209,1836.820824
1210,1869.750751
1211,1846.64078
1212,1840.511295
1213,1753.737707
1214,1834.282704
1215,1869.639821
1216,1874.327056
1217,1838.479275
1218,1842.120393
1219,1874.934091
1220,1794.753431
1221,1805.459167
1222,1914.461651
1223,1853.065044
1224,1850.781084
1225,1859.687249
1226,1883.385976
1227,1860.326309
1228,1830.790607
1229,1841.060516
1230,1828.345991
1231,1828.601903
1232,1771.730138
1233,1846.87549
1234,1878.538309
1235,1788.252579
1236,1889.662185
1237,1891.226234
1238,1850.314398
1239,1901.563394
1240,1848.498372
1241,1814.528068
1242,1851.771693
1243,1863.616334
1244,1911.565242
1245,1790.160456
1246,1775.72039
1247,1898.270616
1248,1857.764362
1249,1808.530209
1250,1875.171486
1251,1849.295335
1252,1845.767325
1253,1861.390888
1254,1824.760604
1255,1937.040824
1256,1873.215183
1257,1870.322462
1258,1841.928183
1259,1823.090128
1260,1837.548164
1261,1788.943496
1262,1872.992806
1263,1882.024588
1264,1826.081809
1265,1934.317765
1266,1871.713766
1267,1845.018396
1268,1845.411852
1269,1858.374913
1270,1825.370885
1271,1841.631396
1272,1879.988237
1273,1915.877634
1274,1819.665307
1275,1863.490306
1276,1871.976474
1277,1830.923003
1278,1886.920336
1279,1824.050096
1280,1841.58909
1281,1788.376657
1282,1868.293617
1283,1816.063237
1284,1799.391546
1285,1878.115327
1286,1875.956564
1287,1899.077306
1288,1859.719413
1289,1844.864478
1290,1812.182067
1291,1835.101738
1292,1856.292807
1293,1849.808457
1294,1822.1169
1295,1955.910353
1296,1848.23824
1297,1848.015132
1298,1865.304854
1299,1860.151385
1300,1847.301251
1301,1809.175459
1302,1811.740912
1303,1845.14239
1304,1900.15962
1305,1792.103417
1306,1856.594759
1307,1813.689332
1308,1857.504304
1309,1814.632103
1310,1828.308919
1311,1882.846239
1312,1851.943345
1313,1901.532715
1314,1757.29212
1315,1797.730967
1316,1847.035576
1317,1819.529876
1318,1899.315475
1319,1844.608423
1320,1814.779367
1321,1855.13231
1322,1866.851612
1323,1871.203923
1324,1880.452954
1325,1861.6357
1326,1853.093241
1327,1838.395868
1328,1899.417878
1329,1853.675433
1330,1791.124198
1331,1807.622042
1332,1823.695871
1333,1842.598068
1334,1858.139225
1335,1744.862108
1336,1771.90317
1337,1829.996971
1338,1846.23607
1339,1867.606814
1340,1825.764672
1341,1906.093348
1342,1816.937402
1343,1871.236951
1344,1853.654499
1345,1773.565831
1346,1834.903051
1347,1935.100746
1348,1785.750713
1349,1742.106072
1350,1753.70835
1351,1825.106261
1352,1694.779397
1353,1885.965457
1354,1860.885101
1355,1824.176509
1356,1875.363472
1357,1832.926396
1358,1901.970655
1359,1856.511731
1360,1831.470677
1361,1794.399496
1362,1864.271247
1363,1842.815715
1364,1925.25816
1365,1939.578421
1366,1914.686151
1367,1816.522225
1368,1886.933417
1369,1870.312913
1370,1816.991055
1371,1831.898014
1372,1792.64715
1373,1863.298907
1374,1858.000988
1375,1819.226516
1376,1839.05598
1377,1863.734661
1378,1852.662551
1379,1856.290835
1380,1896.635505
1381,1779.86076
1382,1815.899091
1383,1884.305311
1384,1855.434452
1385,1815.464885
1386,1764.235815
1387,1872.223776
1388,1800.310867
1389,1911.708663
1390,1811.129728
1391,1879.469681
1392,1855.510568
1393,1787.155048
1394,1799.031027
1395,1885.199306
1396,1901.821298
1397,1837.174485
1398,1856.662746
1399,1777.482304
1400,1807.353652
1401,1830.714385
1402,1871.449771
1403,1890.624123
1404,1828.799127
1405,1834.352848
1406,1849.0686
1407,1783.939086
1408,1794.89673
1409,1866.958285
1410,1838.821181
1411,1861.253484
1412,1899.819902
1413,1853.946885
1414,1817.629404
1415,1792.011992
1416,1847.4526
1417,1871.914254
1418,1905.728718
1419,1825.589146
1420,1815.925354
1421,1802.926921
1422,1880.029199
1423,1863.350298
1424,1821.599952
1425,1909.303269
1426,1865.12099
1427,1810.267409
1428,1828.105813
1429,1849.055782
1430,1832.473691
1431,1870.974973
1432,1899.618373
1433,1877.513505
1434,1778.581748
1435,1820.38236
1436,1843.004773
1437,1876.114354
1438,1841.581996
1439,1890.321465
1440,1915.673649
1441,1813.263507
1442,1847.271725
1443,1769.572757
1444,1834.318864
1445,1834.371988
1446,1883.442196
1447,1886.731804
1448,1867.141654
1449,1835.799127
1450,1809.053129
1451,1904.317893
1452,1818.197323
1453,1903.232971
1454,1804.28742
1455,1833.107394
1456,1830.144185
1457,1843.423533
1458,1835.888261
1459,1851.248847
1460,1844.684034
1461,1828.547169
1462,1838.688352
1463,1790.577473
1464,1840.509135
1465,1807.891045
1466,1860.783742
1467,1737.237927
1468,1800.670674
1469,1820.799762
1470,1875.833008
1471,1798.479946
1472,1857.059014
1473,1774.927846
1474,1810.618112
1475,1814.916484
1476,1821.915002
1477,1818.056756
1478,1850.061042
1479,1823.229426
1480,1775.161125
1481,1835.503258
1482,1821.256107
1483,1873.79167
1484,1817.514937
1485,-8182.464702
1486,1857.870524
1487,1777.69265
1488,1879.018981
1489,1842.306264
1490,1812.194352
1491,1863.520567
1492,1777.847333
1493,1828.465831
1494,1783.687958
1495,1824.444055
1496,1824.948216
1497,1797.635902
1498,1765.685207
1499,1827.157992
1500,1803.516328
1501,1787.907726
1502,1842.272385
1503,1833.339524
1504,1836.425939
1505,1766.536665
1506,1840.210572
1507,1843.399986
1508,1806.387294
1509,1818.324235
1510,1755.675284
1511,1891.097767
1512,1853.352066
1513,1800.799276
1514,1889.487857
1515,1903.62787
1516,1825.154918
1517,1773.466128
1518,1790.357152
1519,1888.656698
1520,1825.30543
1521,1823.743999
1522,1867.057052
1523,1827.773034
1524,1858.635668
1525,1862.601215
1526,1885.835128
1527,1796.731712
1528,1824.08807
1529,1852.476694
1530,1826.321672
1531,1891.660043
1532,1809.057199
1533,1853.056937
1534,1825.16682
1535,1830.128485
1536,1870.151915
1537,1821.476405
1538,1898.19433
1539,1879.630562
1540,1816.663
1541,1849.398587
1542,1784.342453
1543,1818.957418
1544,1857.980077
1545,1799.039055
1546,1898.421051
1547,1823.677076
1548,1874.406214
1549,1796.122608
1550,1872.968635
1551,1841.84577
1552,1829.661993
1553,1872.166635
1554,1824.854905
1555,1839.67968
1556,1877.119396
1557,1774.360801
1558,1894.639634
1559,1820.720556
1560,1878.996514
1561,1816.614232
1562,1865.625126
1563,1810.963858
1564,1803.253965
1565,1840.711482
1566,1877.688356
1567,1896.925456
1568,1870.795805
1569,1878.782068
1570,1883.054503
1571,1830.643811
1572,1844.385067
1573,1879.388998
1574,1830.67039
1575,1753.013918
1576,1869.510468
1577,1798.943592
1578,1859.358346
1579,1806.364034
1580,1850.025832
1581,1903.773835
1582,1894.463554
1583,1783.301333
1584,1859.265345
1585,1862.194308
1586,1803.423591
1587,1848.870113
1588,1848.148641
1589,1827.579179
1590,1867.210639
1591,1839.151124
1592,1869.244882
1593,1824.611233
1594,1739.32277
1595,1833.973825
1596,1870.095499
1597,1903.511536
1598,1840.100493
1599,1859.233848
1600,1845.707762
1601,1818.296518
1602,1850.430893
1603,1838.034453
1604,1878.054714
1605,1853.072626
1606,1828.817397
1607,1815.684064
1608,1833.81336
1609,1847.416021
1610,1823.52693
1611,1891.153845
1612,1830.687336
1613,1858.182411
1614,1876.188805
1615,1821.104627
1616,1789.785411
1617,1821.138446
1618,1759.978538
1619,1835.296902
1620,1785.374351
1621,1837.95232
1622,1817.971541
1623,1862.499548
1624,1880.960773
1625,1880.791751
1626,1785.844588
1627,1875.031314
1628,1784.694885
1629,1823.644443
1630,1879.375477
1631,1844.481091
1632,1861.142637
1633,1786.126173
1634,1852.816557
1635,1830.417962
1636,1816.094035
1637,1773.10183
1638,1854.437068
1639,1762.193457
1640,1797.236386
1641,1844.096938
1642,1862.960229
1643,1850.412312
1644,1881.847724
1645,1895.403353
1646,1856.90466
1647,1824.382547
1648,1879.79103
1649,1884.017453
1650,1786.934893
1651,1807.648757
1652,1825.471907
1653,1862.454905
1654,1871.86216
1655,1861.061949
1656,1883.767795
1657,1841.284818
1658,1915.620799
1659,1842.637725
1660,1840.514336
1661,1875.738928
1662,1835.020655
1663,1787.965509
1664,1877.472619
