step,reward
0,2022.572398
1,1915.643783
2,2051.911584
3,1917.939557
4,1867.282237
5,2006.99113
6,1980.735359
7,1990.126606
8,1918.781829
9,1895.16175
10,1983.836616
11,1849.496408
12,1924.49301
13,1914.229906
14,2012.513586
15,1924.982981
16,1909.047102
17,1911.377453
18,1936.185245
19,2009.699615
20,1994.062892
21,1995.546767
22,1927.464621
23,1901.948184
24,1890.692367
25,2020.317543
26,1992.312654
27,1930.170374
28,1929.866341
29,1781.126081
30,1986.949545
31,1899.742362
32,1988.310914
33,1904.272877
34,1978.643983
35,1921.759361
36,1894.904449
37,1897.429253
38,1910.508186
39,1969.945377
40,1820.488133
41,2072.336297
42,1995.827053
43,1946.5444
44,1897.350906
45,1982.107722
46,2052.919781
47,1915.922119
48,1843.489389
49,1877.666895
50,1947.334893
51,1927.358954
52,1925.203195
53,1921.383758
54,1962.826028
55,1911.275663
56,1959.384957
57,1905.191131
58,1997.833022
59,2000.24099
60,1884.266052
61,1901.458282
62,1893.140657
63,1949.244089
64,1950.321492
65,1872.4405
66,1905.771134
67,1954.575458
68,1959.691625
69,1923.323119
70,2014.401625
71,2080.543257
72,1977.508253
73,1908.933396
74,1914.146673
75,1852.876247
76,1935.204458
77,1960.028026
78,1858.719806
79,2013.221486
80,2035.851552
81,1937.883514
82,1869.781038
83,1890.773081
84,1973.642518
85,1973.857916
86,1950.885303
87,2000.256597
88,2015.082795
89,1919.262916
90,1958.100046
91,1912.17469
92,2010.835485
93,1930.985935
94,1961.007156
95,1919.20402
96,1924.888748
97,2032.43319
98,1929.864475
99,2045.129225
100,1971.950069
101,2030.627583
102,1922.864624
103,2056.508268
104,1890.111781
105,1970.817258
106,1952.671899
107,1917.796454
108,2060.299362
109,1951.559504
110,1885.857838
111,1854.867719
112,1882.182469
113,1927.767525
114,1899.017049
115,1985.386298
116,2028.105956
117,1783.980269
118,1893.315219
119,1961.455161
120,1932.698974
121,1886.84338
122,1964.553179
123,1917.864622
124,1954.552013
125,1888.293587
126,1905.901897
127,1957.017353
128,1949.541437
129,1858.889246
