step,reward
0,1943.89101
1,1858.351258
2,1926.046008
3,-9449.593203
4,1866.677465
5,-9934.783873
6,1923.438421
7,1857.439384
8,1819.366976
9,1817.12244
10,1852.702924
11,1784.890494
12,1762.830955
13,-8439.126129
14,1919.330253
15,1865.876826
16,1902.99072
17,1934.888113
18,1902.594494
19,1871.440076
20,1844.282011
21,1837.807131
22,1848.336517
23,1792.862478
24,1769.959469
25,1919.547056
26,1938.053266
27,1819.495405
28,1807.834351
29,1742.996424
30,1912.36247
31,1835.804367
32,1848.434641
33,1811.997651
34,1843.650173
35,1892.41309
36,1768.111189
37,1880.501604
38,1822.687558
39,1911.380959
40,1750.011219
41,1953.208505
42,1914.638157
43,1811.151197
44,1880.936638
45,1898.243234
46,1926.267124
47,1875.291606
48,1785.035808
49,1808.486202
50,1882.498554
51,1897.944212
52,1877.781074
53,1926.318182
54,-9737.591804
55,1862.082394
56,1885.546496
57,1880.368393
58,1859.009506
59,1895.624568
60,1799.78739
61,1790.713833
62,1862.525032
63,1884.070281
64,1898.002542
65,1817.01196
66,1840.491767
67,1892.951991
68,1953.321009
69,1897.970492
70,1923.5732
71,1932.615925
72,1849.770558
73,1880.447334
74,1889.601467
75,1811.561109
76,1859.009202
77,1873.215842
78,1727.198178
79,1926.46144
80,1931.117927
81,1854.706698
82,1860.614046
83,1795.000664
84,1800.880382
85,1868.92676
86,1853.743603
87,1847.222949
88,1943.317215
89,1804.452405
90,1852.779703
91,1749.828405
92,1904.213824
93,1891.068414
94,1871.830704
95,1888.424467
96,1793.1451
97,1906.219206
98,1844.9487
99,1925.95161
100,1910.582904
101,1812.809577
102,1806.374912
103,1994.936054
104,1891.519288
105,1937.555879
106,1906.722837
107,1850.661814
108,1959.826035
109,1793.393206
110,1871.788798
111,1853.872601
112,1825.283409
113,1866.398828
114,1796.75402
115,1752.404266
116,1863.518649
117,1785.218088
118,1767.462989
119,1852.404458
120,1773.173396
121,1793.50504
122,1885.370304
123,1828.096739
124,1884.46535
125,1825.384141
126,1807.015818
127,1856.033938
128,1877.221915
129,1878.149247
130,1888.14714
131,1822.464542
132,2001.785193
133,1817.212062
134,1808.474519
135,1867.907017
136,1905.0909
137,1904.836364
138,1862.693483
139,1962.026717
140,2013.682728
141,1881.942095
142,1806.981451
143,1961.177847
144,1892.318115
145,1809.24803
146,1964.038958
147,1852.51167
148,1930.170078
149,1828.156908
150,1811.903938
151,1879.230883
152,1941.304286
153,1919.381737
154,1867.338943
155,1845.916461
156,1845.12056
157,1829.162044
158,1948.489405
159,1836.953099
160,1823.944362
161,1865.300179
162,1833.583957
163,1855.42388
164,1895.672684
165,1800.146108
166,1893.973622
167,1831.33036
168,1807.2432
169,1947.760394
170,-8677.466944
171,1861.701768
172,1837.253106
173,1923.119188
174,1842.530254
175,1880.540219
176,1886.658488
177,1880.343163
178,1875.763999
179,1884.13171
180,1909.110127
181,1906.72149
182,1870.014261
183,1890.407596
184,1803.967627
185,1910.312537
186,1828.645893
187,1866.514699
188,1885.898168
189,1942.657989
190,1838.139046
191,1844.604606
192,1961.861712
193,1883.256285
194,1874.939965
195,1904.890682
196,1832.409331
197,1922.221009
198,1888.701391
199,1888.488176
200,1813.064066
201,1874.520844
202,1795.517277
203,1868.051875
204,1928.347277
205,1854.322731
206,1861.655039
207,1922.125139
208,1835.441904
209,1896.836128
210,1902.455768
211,1823.375312
212,1788.26924
213,1905.373456
214,1877.798786
215,1793.762898
216,1824.051354
217,1781.748695
218,1903.917861
219,1915.209065
220,1816.379772
221,1848.151144
222,1951.215004
223,1951.867564
224,1936.001595
225,1852.843174
226,1839.606289
227,1828.476677
228,-9304.636102
229,1884.50381
230,1877.335973
231,1861.983965
232,1899.284595
233,1795.203823
234,1906.054056
235,1793.012297
236,1900.114002
237,1835.784658
238,1802.577132
239,1810.408914
240,1899.569221
241,1832.586423
242,1797.646875
243,1895.185774
244,1819.120891
245,1773.400385
246,1825.628628
247,1835.329951
248,1847.695283
249,1796.846589
250,1931.803082
251,1957.030843
252,1786.515527
253,1948.300703
254,1852.675506
255,1910.675605
256,1913.213287
257,1926.521241
258,1896.10157
259,1855.540946
260,1911.500073
261,1865.141247
262,1800.990235
263,1836.094992
264,1924.213197
265,1944.507535
266,1830.903215
267,1800.251049
268,1837.134115
269,1838.319273
270,1879.300169
271,1872.582376
272,1876.866346
273,1805.57223
274,1960.87416
275,1800.839041
276,1866.41663
277,1753.853361
278,1879.317036
279,1945.33006
280,1913.399397
281,1855.865539
282,1824.245856
283,1827.524073
284,1854.963839
285,1889.553702
286,1862.459771
287,1896.158702
288,1816.240531
289,1860.712572
290,1887.993836
291,1860.043876
292,1898.223785
293,1841.479354
294,1792.345154
295,1737.967655
296,1880.23741
297,1856.673188
298,1829.729109
299,1931.487112
300,1881.675288
301,1875.784442
302,1842.623934
303,1832.884271
304,1837.52249
305,1906.502162
306,1921.197936
307,1823.086868
308,1836.416568
309,1795.190432
310,1931.427881
311,1876.296974
312,1878.065551
313,1791.10179
314,1819.086574
315,1875.761015
316,1900.951209
317,1739.164062
318,1880.984552
319,1888.881617
320,1891.664441
321,1868.102673
322,1933.113196
323,1880.691594
324,1809.308022
325,1772.09407
326,1881.887915
327,1841.178509
328,1772.595578
329,1895.861087
330,1781.630352
331,1750.236278
332,1879.791849
333,1818.961469
334,1942.016302
335,1887.070465
336,1800.000386
337,1895.785123
338,1834.364782
339,1913.891803
340,1791.140047
341,1836.011575
342,1876.438112
343,1854.406904
344,1880.56399
345,1891.073742
346,1889.447388
347,1839.001218
348,1844.933668
349,1737.902692
350,1860.020243
351,1899.57131
352,1774.482378
353,1844.411723
354,1950.958281
355,1864.355403
356,1837.239735
357,-10534.323941
358,1857.324506
359,1843.225231
360,1858.077725
361,1726.954958
362,1902.629206
363,1880.485753
364,1794.136985
365,1797.309554
366,1800.21013
367,1790.379231
368,1906.231247
369,1832.690393
370,1947.357772
371,1922.338888
372,1882.797754
373,1878.972715
374,1839.37882
375,1822.695209
376,1813.328315
377,1914.231223
378,1791.225857
379,1806.616208
380,1906.614719
381,1831.329892
382,1830.043976
383,1783.294546
384,1801.883328
385,1805.365966
386,1869.263238
387,1851.843098
388,1851.884177
389,1866.022801
390,1790.400624
391,1954.47853
392,1886.538019
393,1969.352284
394,1882.691585
395,1887.311885
396,1860.325636
397,1866.976948
398,1876.825202
399,1917.537178
400,1879.02508
401,1902.636675
402,1912.359833
403,1872.038526
404,1851.895954
405,1861.894656
406,1758.322475
407,1881.698358
408,1823.309613
409,1922.198444
410,1910.801071
411,1873.905572
412,1750.47449
413,1801.319184
414,2013.830673
415,2010.394949
416,1966.914941
417,1914.552855
418,1876.208368
419,1812.80921
420,1870.886023
421,1981.145503
422,1896.416789
423,1854.994499
424,1981.605707
425,1865.371383
426,1838.162219
427,1922.448233
428,1878.707916
429,1924.220678
430,1906.28843
431,1809.282359
432,1885.712147
433,1972.607116
434,1813.336219
435,1848.606206
436,1947.403574
437,1825.925583
438,1899.702272
439,1865.726081
440,1730.175954
441,1901.830893
442,1917.95755
443,1843.103407
444,1904.283752
445,1881.366578
446,1831.013397
447,1931.421342
