step,reward
0,1722.390579
1,1722.853596
2,1700.743136
3,1649.599414
4,1735.578726
5,1718.482211
6,1768.861772
7,1753.920123
8,1695.381124
9,1778.009483
10,1753.530546
11,1713.830929
12,1722.959788
13,1707.832247
14,1733.905671
15,1773.20125
16,1768.829939
17,1717.832608
18,1742.289339
19,1702.104455
20,1681.347606
21,1728.808031
22,1714.056988
23,1731.728565
24,1702.328749
25,1718.753365
26,1718.95926
27,1720.334873
28,1709.776855
29,1790.473187
30,1713.68744
31,1767.151323
32,1716.825525
33,1702.853973
34,1704.149735
35,1733.754618
36,1696.924634
37,1682.881437
38,1674.212124
39,1737.296157
40,1707.89827
41,1714.823498
42,1709.193644
43,1711.831031
44,1738.007049
45,1722.9111
46,1754.147747
47,1721.20901
48,1707.718
49,1672.555228
50,1736.863798
51,1706.693622
52,1759.2403
53,1645.719256
54,1711.491316
55,1712.092872
56,1688.695468
57,1750.853414
58,1671.989239
59,1738.852733
60,1690.727426
61,1740.099706
62,1718.376367
63,1661.726058
64,1702.578889
65,1659.365396
66,1792.456746
67,1731.191775
68,1734.600428
69,1797.395423
70,1726.479279
71,1705.834244
72,1720.886492
73,1721.221636
74,1704.895211
75,1749.75153
76,1735.309989
77,1698.544898
78,1743.489337
79,1783.409201
80,1679.952135
81,1708.847701
82,1716.228524
83,1744.789134
84,1771.345725
85,1743.646638
86,1722.737884
87,1692.834111
88,1716.428581
89,1731.414942
90,1715.987656
91,1760.757041
92,1706.125952
93,1725.135478
94,1757.588327
95,1710.258877
96,1705.378973
97,1702.356857
98,1708.033011
99,1732.713138
100,1724.16863
101,1702.308441
102,1749.239029
103,1720.223634
104,1694.106622
105,1730.01238
106,1693.40917
107,1768.540614
108,1810.872905
109,1720.334571
110,1706.436311
111,1741.652727
112,1755.833675
113,1706.298532
114,1778.743842
115,1721.591477
116,1738.198603
117,1674.535448
118,1667.051008
119,1709.409834
120,1722.737044
121,1736.231078
122,1705.870304
123,1704.521715
124,1767.943171
125,1672.970249
126,1791.676903
127,1695.395468
128,1752.412856
129,1742.141815
130,1748.539569
131,1667.223203
132,1662.892109
133,1739.964389
134,1709.910181
135,1701.248192
136,1760.549163
137,1766.534042
138,1778.204539
139,1812.576823
140,1758.173166
141,1745.202487
142,1729.406768
143,1761.289632
144,1694.050082
145,1790.022313
146,1696.732678
147,1692.24577
148,1735.530542
149,1745.483877
150,1733.288073
151,1738.628702
152,1779.708151
153,1718.720991
154,1761.144184
155,1757.092085
156,1699.797307
157,1762.890926
158,1709.256217
159,1747.852954
160,1666.049767
161,1741.340856
162,1706.85471
163,1701.92597
164,1700.185824
165,1705.026015
166,1770.97914
167,1682.61552
168,1751.106591
169,1728.798056
170,1731.710791
171,1770.644166
172,1727.761055
173,1737.662363
174,1759.132363
175,1700.010298
176,1734.483021
177,1694.07528
178,1689.837405
179,1674.438768
180,1741.119681
181,1713.913287
182,1730.755738
183,1725.669184
184,1701.578975
185,1775.198132
186,1763.59095
187,1677.26322
188,1686.547364
189,1720.91502
190,1754.992726
191,1709.949888
192,1717.980671
193,1757.792554
194,1701.518771
195,1717.661134
196,1706.976394
197,1715.761635
198,1741.84867
199,1716.793325
200,1706.20595
201,1715.255223
202,1736.08639
203,1720.265371
204,1738.360092
205,1690.097502
206,1739.577717
207,1755.296658
208,1739.504245
209,1741.89984
210,1752.936761
211,1763.647216
212,1756.089398
213,1713.763036
214,1723.410331
215,1736.051659
216,1731.514659
217,1737.71023
218,1724.317447
219,1772.475384
220,1722.269299
221,1735.438211
222,1761.001146
223,1723.968593
224,1762.188269
225,1755.023342
226,1690.080518
227,1731.120158
228,1722.537653
229,1705.21649
230,1738.232059
231,1761.722629
232,1760.072145
233,1776.793628
234,1683.616622
235,1701.465466
236,1732.037975
237,1709.055212
238,1687.709818
239,1737.01468
240,1763.438443
241,1732.96097
242,1690.676821
243,1714.239166
244,1720.7997
245,1709.642945
246,1679.903297
247,1781.157267
248,1754.736545
249,1689.375768
250,1748.505408
251,1719.914307
252,1726.31176
253,1724.224766
254,1699.733708
255,1779.420201
256,1735.846759
257,1763.34713
258,1778.893508
259,1706.229946
260,1726.099907
261,1679.834712
262,1718.350025
263,1729.004755
264,1743.2598
265,1732.266896
266,1714.869657
267,1657.802055
268,1704.557583
